clip_name,run,mapping_version,constants_sha1,T,dur_s,sat_j1,sat_j2,sat_j3,sat_j4,sat_j5,sat_max,rate_cap_frac,max_rate,jerk_rms,range_max_rad,light_range,light_step_per_s,light_max_step,r_head,r_lift,r_yaw,dyn_rms_deg,dyn_max_deg,flags,severity
anim_energy_cubedown_02,v1.0-baseline,1.0,678e3a5a74fe,113,3.696,0,0,0,0,0,0,0,2.19403,6347.92,0.697701,0.289541,0,0.184956,0.994081,-0.0728263,,,,LOWCORR,15
anim_energy_cubedownlvl1_02,v1.0-baseline,1.0,678e3a5a74fe,73,2.376,0,0,0.0273973,0,0,0.0273973,0.236111,4,45671.9,1.1644,0.679575,0.420875,0.421295,0.968811,0.61209,,,,SAT;RATE,12.184
anim_energy_cubedownlvl1_03,v1.0-baseline,1.0,678e3a5a74fe,93,3.036,0,0,0,0,0,0,0.0326087,4,23222.7,0.653984,0.481067,0,0.297009,0.990284,,,,,,1.304
anim_energy_cubedownlvl2_02,v1.0-baseline,1.0,678e3a5a74fe,90,2.937,0,0,0,0,0,0,0.0449438,4,14126.7,0.825761,0.635396,0.680967,0.462403,0.995194,,,,,,1.798
anim_energy_cubedownlvl2_03,v1.0-baseline,1.0,678e3a5a74fe,65,2.112,0,0,0,0,0,0,0.109375,4,30317.1,0.878665,0.739979,1.42045,0.415673,0.916894,0.384501,,,,RATE;FLICKER,14.375
anim_energy_cubenotfound_01,v1.0-baseline,1.0,678e3a5a74fe,83,2.706,0,0,0,0,0,0,0.109756,4,31588.3,0.884042,0.588571,0.369549,0.576815,0.974643,-0.00689313,0.999135,,,RATE;LOWCORR,19.39
anim_energy_cubenotfound_02,v1.0-baseline,1.0,678e3a5a74fe,116,3.795,0,0,0,0,0,0,0.0608696,4,26208.2,0.846145,0.427642,0,0.211467,0.985511,-0.0507942,0.999663,,,RATE;LOWCORR,17.435
anim_energy_cubeshake_01,v1.0-baseline,1.0,678e3a5a74fe,119,3.894,0,0,0,0,0,0,0.194915,4,43579,1.1088,0.653116,0.770416,0.585992,0.864672,0.863214,0.996805,,,RATE,7.797
anim_energy_cubeshake_02,v1.0-baseline,1.0,678e3a5a74fe,69,2.244,0,0,0.0869565,0,0,0.0869565,0.0441176,4,20078,1.06563,0.427909,0.891266,0.427909,0.988818,0.851016,,,,SAT,10.46
anim_energy_cubeshake_lv2_02,v1.0-baseline,1.0,678e3a5a74fe,175,5.742,0,0,0,0,0,0,0,2.65185,5221.41,0.735986,0.676937,0.522466,0.354059,0.996607,,,,,,0
anim_energy_cubeshake_lv2_03,v1.0-baseline,1.0,678e3a5a74fe,174,5.709,0,0,0,0,0,0,0.0346821,4,14414.4,0.837923,0.678203,0.350324,0.522603,0.992664,0.689114,,,,,1.387
anim_energy_cubeshakelvl1_02,v1.0-baseline,1.0,678e3a5a74fe,106,3.465,0,0,0,0,0,0,0.266667,4,58096.4,1.60351,0.251714,0,0.0995216,0.948485,0.114836,0.945568,,,RATE;LOWCORR,25.667
anim_energy_cubeshakelvl1_03,v1.0-baseline,1.0,678e3a5a74fe,131,4.29,0,0,0,0,0,0,0,3.96785,11182.6,0.682308,0.0947196,0,0.0947196,0.998625,,,2.23358,8.6127,,0
anim_energy_drivegeout_01,v1.0-baseline,1.0,678e3a5a74fe,35,1.122,0,0,0,0,0,0,0,2.35566,11153.8,0.418312,0.370895,0.891266,0.370895,0.990984,,,,,,0
anim_energy_drivegetin_01,v1.0-baseline,1.0,678e3a5a74fe,91,2.97,0,0,0,0,0,0,0,3.81307,12620.6,0.533356,0.514758,0.3367,0.346546,0.995063,,,,,,0
anim_energy_driveloop_01,v1.0-baseline,1.0,678e3a5a74fe,151,4.95,0,0,0,0,0,0,0,2.27641,10913.6,0.210778,0.254329,0,0.204081,0.971711,,,,,,0
anim_energy_driveloop_02,v1.0-baseline,1.0,678e3a5a74fe,104,3.399,0,0,0,0,0,0,0,3.41209,11791.7,0.318495,0.284407,0,0.249943,0.984935,,,,,,0
anim_energy_driveloop_03,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,2.74932,6441.52,0.285013,0.422406,0,0.269556,0.985059,,,,,,0
anim_energy_eat_01,v1.0-baseline,1.0,678e3a5a74fe,421,13.86,0,0,0,0,0,0,0.0238095,4,18265.3,1.556,0.747889,0.21645,0.533277,0.955459,0.962465,0.996794,,,,0.952
anim_energy_eat_02,v1.0-baseline,1.0,678e3a5a74fe,262,8.613,0,0,0.0114504,0,0,0.0114504,0.149425,4,40744.9,1.61781,0.812063,0.348311,0.495389,0.874919,0.91687,0.973982,,,SAT;RATE,7.122
anim_energy_eat_03,v1.0-baseline,1.0,678e3a5a74fe,254,8.349,0,0,0,0,0,0,0.0474308,4,20811,1.13524,0.604784,0.23955,0.378088,0.988148,0.928214,,,,,1.897
anim_energy_eat_04,v1.0-baseline,1.0,678e3a5a74fe,285,9.372,0,0,0,0,0,0,0.0422535,4,17996.5,1.57723,0.808269,0.533504,0.440757,0.976931,0.932695,0.975777,,,,1.69
anim_energy_eat_lvl1_03,v1.0-baseline,1.0,678e3a5a74fe,244,8.019,0,0,0,0,0,0,0.156379,4,51380.3,1.60182,0.812063,0.249408,0.422825,0.910196,0.939257,0.949808,,,RATE,6.255
anim_energy_eat_lvl1_06,v1.0-baseline,1.0,678e3a5a74fe,272,8.943,0,0,0,0,0,0,0.0516605,4,33895.9,1.28974,0.652876,0.111819,0.388279,0.965693,0.980608,0.968763,,,RATE,2.066
anim_energy_eat_lvl1_07,v1.0-baseline,1.0,678e3a5a74fe,300,9.867,0,0,0,0,0,0,0.0501672,4,16299.9,1.75398,0.728206,0.405392,0.643912,0.94432,0.987141,0.989884,,,RATE,2.007
anim_energy_eat_lvl1_08,v1.0-baseline,1.0,678e3a5a74fe,422,13.893,0,0,0,0,0,0,0.0902613,4,39128.2,1.90464,0.812063,0.287915,0.544273,0.844489,0.887541,0.98605,,,RATE,3.61
anim_energy_eat_lvl1_09,v1.0-baseline,1.0,678e3a5a74fe,285,9.372,0,0,0,0,0,0,0.183099,4,55264.9,1.54994,0.812063,0.426803,0.422825,0.93532,0.885514,0.936543,,,RATE,7.324
anim_energy_eat_lvl2_05,v1.0-baseline,1.0,678e3a5a74fe,241,7.92,0,0,0,0,0,0,0.00416667,4,13019.6,1.2109,0.777068,0.252525,0.363292,0.988144,0.821626,0.956168,,,,0.167
anim_energy_failgetout_01,v1.0-baseline,1.0,678e3a5a74fe,56,1.815,0,0,0,0,0,0,0.218182,4,31180.7,0.777106,0.4168,1.10193,0.4168,0.984815,,,,,RATE;FLICKER,18.727
anim_energy_failgetout_02,v1.0-baseline,1.0,678e3a5a74fe,64,2.079,0,0,0,0,0,0,0.142857,4,48104.4,1.18582,0.0999509,0,0.0999509,0.978579,0.337434,,,,RATE,5.714
anim_energy_getin_01,v1.0-baseline,1.0,678e3a5a74fe,65,2.112,0,0,0,0,0,0,0.140625,4,29478.2,1.04572,0.812252,0,0.237542,0.994515,0.948859,,6.80057,20.5232,RATE;DYN,30.625
anim_energy_getout_01,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0.02,4,17154.1,0.927072,0.864016,1.51515,0.781819,0.988883,,,,,FLICKER,10.8
anim_energy_idlel1_01,v1.0-baseline,1.0,678e3a5a74fe,108,3.531,0,0,0,0,0,0,0,1.90448,4578.93,0.310284,0.758902,1.13282,0.530549,0.960463,,,,,FLICKER,10
anim_energy_idlel1_02,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,1.89722,4674.07,0.282275,0,0,0,0.991034,,,,,,0
anim_energy_idlel1_03,v1.0-baseline,1.0,678e3a5a74fe,100,3.267,0,0,0,0,0,0,0,0.872879,3367.17,0.262158,0.0360833,0,0.0279298,0.98424,,,,,,0
anim_energy_idlel2_01_nohead,v1.0-baseline,1.0,678e3a5a74fe,99,3.234,0,0,0,0,0,0,0,0.380775,276.86,0.103983,0.521005,0.309215,0.413359,,,,,,,0
anim_energy_idlel2_02_nohead,v1.0-baseline,1.0,678e3a5a74fe,151,4.95,0,0,0,0,0,0,0,1.75448,2801.54,0.28216,0.24496,0,0.178962,,,,,,,0
anim_energy_idlel2_03_nohead,v1.0-baseline,1.0,678e3a5a74fe,99,3.234,0,0,0,0,0,0,0,0.493295,1225.04,0.0554781,0.390633,0.309215,0.346546,,,,,,,0
anim_energy_idlel2_04,v1.0-baseline,1.0,678e3a5a74fe,113,3.696,0,0,0,0,0,0,0,1.53941,4396.16,0.239904,0.418369,0.541126,0.327031,0.992197,,,,,,0
anim_energy_idlel2_05,v1.0-baseline,1.0,678e3a5a74fe,126,4.125,0,0,0,0,0,0,0,1.96842,4589.48,0.263823,0.396463,0.242424,0.331306,0.997521,,,,,,0
anim_energy_idlel2_06,v1.0-baseline,1.0,678e3a5a74fe,99,3.234,0,0,0,0,0,0,0,1.88379,4226.24,0.248455,0.521005,0.309215,0.384827,0.988395,,,,,,0
anim_energy_idlel2_search_01,v1.0-baseline,1.0,678e3a5a74fe,99,3.234,0,0,0,0,0,0,0.0306122,4,15739.2,0.69111,0.529248,0.309215,0.413359,0.997744,,,,,,1.224
anim_energy_idlel2_search_02,v1.0-baseline,1.0,678e3a5a74fe,151,4.95,0,0,0,0,0,0,0,2.27822,11160.4,0.28216,0.24496,0,0.178962,0.971722,,,,,,0
anim_energy_idlel2_search_03,v1.0-baseline,1.0,678e3a5a74fe,99,3.234,0,0,0,0,0,0,0,2.3342,9855.9,0.305948,0.390633,0.309215,0.346546,0.964052,,,,,,0
anim_energy_liftoncube_01,v1.0-baseline,1.0,678e3a5a74fe,26,0.825,0,0,0,0,0,0,0.2,4,47450.4,1.07683,0.0294096,0,0.0294096,0.925544,0.896267,,,,SHORT;RATE,18
anim_energy_liftoncube_02,v1.0-baseline,1.0,678e3a5a74fe,31,0.99,0,0,0,0,0,0,0.266667,4,32330.4,1.15868,0,0,0,0.947518,0.946186,,,,RATE,10.667
anim_energy_react_stop_01,v1.0-baseline,1.0,678e3a5a74fe,113,3.696,0,0,0.0265487,0,0,0.0265487,0.0267857,4,16801.5,0.836808,0.626714,0.270563,0.510348,0.99592,,0.99639,,,SAT,3.726
anim_energy_reacttocliff_lv2_01,v1.0-baseline,1.0,678e3a5a74fe,108,3.531,0,0,0,0,0,0,0,3.44821,8029.29,0.896632,0.674582,0.283206,0.376217,0.995409,,,,,,0
anim_energy_requestlvlone_01,v1.0-baseline,1.0,678e3a5a74fe,131,4.29,0,0,0,0,0,0,0.0461538,4,24877.9,0.70783,0.237693,0,0.193936,0.987533,0.911115,,6.68427,29.8364,DYN,26.846
anim_energy_requestlvltwo_01,v1.0-baseline,1.0,678e3a5a74fe,146,4.785,0,0,0,0,0,0,0.0482759,4,28639.1,1.0929,0.605125,0,0.225909,0.995106,0.912456,,,,,1.931
anim_energy_requestshortlvl1_01,v1.0-baseline,1.0,678e3a5a74fe,79,2.574,0,0,0,0,0,0,0.0641026,4,27751.8,0.78496,0.266477,0,0.266477,0.985523,0.973817,,,,RATE,2.564
anim_energy_requestshortlvl2_01,v1.0-baseline,1.0,678e3a5a74fe,91,2.97,0,0,0,0,0,0,0.122222,4,35179.3,0.761546,0.533106,0,0.22079,0.994501,0.942088,,,,RATE,4.889
anim_energy_shortreact_lvl2_01,v1.0-baseline,1.0,678e3a5a74fe,46,1.485,0,0,0,0,0,0,0,3.97393,18035.5,0.685181,0.510348,0.673401,0.510348,0.994534,,,,,,0
anim_energy_stuckonblock_lv2,v1.0-baseline,1.0,678e3a5a74fe,167,5.478,0,0,0,0,0,0,0.0903614,4,21085.7,1.37346,0.546708,0.365097,0.475506,0.983626,0.59025,,,,RATE,3.614
anim_energy_successgetout_01,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0.151515,4,46540.9,0.778194,0.648001,1.83655,0.553282,0.986878,0.892467,,,,RATE;FLICKER,16.061
anim_energy_successgetout_02,v1.0-baseline,1.0,678e3a5a74fe,76,2.475,0,0,0,0,0,0,0.28,4,46646.8,1.91794,0.626822,0.40404,0.359619,0.975283,-0.192139,0.98434,,,RATE;LOWCORR,26.2
anim_energy_wakeup_01,v1.0-baseline,1.0,678e3a5a74fe,129,4.224,0,0,0,0,0,0,0.0234375,4,13435.6,0.576866,0.438249,0,0.285189,0.997248,,,,,,0.938
anim_explorer_driving01_end_01_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,11,0.33,0,0,0,0,0,0,0,2.36029,58054.7,0.119691,0.0509815,0,0.0509815,,,,,,TINY;SHORT,20
anim_explorer_driving01_end_01_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,11,0.33,0,0,0,0,0,0,0,2.36029,58054.7,0.119691,0.0509815,0,0.0509815,,,,,,TINY;SHORT,20
anim_explorer_driving01_end_01_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,11,0.33,0,0,0,0,0,0,0,2.36029,58054.7,0.119691,0.0509815,0,0.0509815,,,,,,TINY;SHORT,20
anim_explorer_driving01_end_01_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,11,0.33,0,0,0,0,0,0,0,2.36029,58054.7,0.119691,0.0509815,0,0.0509815,,,,,,TINY;SHORT,20
anim_explorer_driving01_end_01_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,11,0.33,0,0,0,0,0,0,0,2.36029,58054.7,0.119691,0.0509815,0,0.0509815,,,,,,TINY;SHORT,20
anim_explorer_driving01_end_01_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,11,0.33,0,0,0,0,0,0,0,2.36029,58054.7,0.119691,0.0509815,0,0.0509815,,,,,,TINY;SHORT,20
anim_explorer_driving01_loop_01_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,58,1.881,0,0,0,0,0,0,0,1.2012,6309.53,0.178306,0.0751697,0,0.0751697,,,,,,,0
anim_explorer_driving01_loop_01_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,58,1.881,0,0,0,0,0,0,0,1.2012,6309.53,0.178306,0.0751697,0,0.0751697,,,,,,,0
anim_explorer_driving01_loop_01_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,58,1.881,0,0,0,0,0,0,0,1.2012,6309.53,0.178306,0.0751697,0,0.0751697,,,,,,,0
anim_explorer_driving01_loop_01_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,58,1.881,0,0,0,0,0,0,0,1.2012,6309.53,0.178306,0.0751697,0,0.0751697,,,,2.24455,3.45408,,0
anim_explorer_driving01_loop_01_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,58,1.881,0,0,0,0,0,0,0,1.2012,6309.53,0.178306,0.0751697,0,0.0751697,,,,,,,0
anim_explorer_driving01_loop_01_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,58,1.881,0,0,0,0,0,0,0,1.2012,6309.53,0.178306,0.0751697,0,0.0751697,,,,,,,0
anim_explorer_driving01_loop_02_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,75,2.442,0,0,0,0,0,0,0,0.18902,507.106,0.0146777,0.0233164,0,0.0233164,,,,,,STATIC,50
anim_explorer_driving01_loop_02_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,75,2.442,0,0,0,0,0,0,0,0.18902,507.106,0.0146777,0.0233164,0,0.0233164,,,,,,STATIC,50
anim_explorer_driving01_loop_02_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,75,2.442,0,0,0,0,0,0,0,0.18902,507.106,0.0146777,0.0233164,0,0.0233164,,,,,,STATIC,50
anim_explorer_driving01_loop_02_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,75,2.442,0,0,0,0,0,0,0,0.18902,507.106,0.0146777,0.0233164,0,0.0233164,,,,,,STATIC,50
anim_explorer_driving01_loop_02_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,75,2.442,0,0,0,0,0,0,0,0.18902,507.106,0.0146777,0.0233164,0,0.0233164,,,,,,STATIC,50
anim_explorer_driving01_loop_02_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,75,2.442,0,0,0,0,0,0,0,0.18902,507.106,0.0146777,0.0233164,0,0.0233164,,,,,,STATIC,50
anim_explorer_driving01_loop_03_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,2.46326,5745.68,0.18127,0.131519,0,0.0609223,,,,,,,0
anim_explorer_driving01_loop_03_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,2.46326,5745.68,0.18127,0.131519,0,0.0609223,,,,,,,0
anim_explorer_driving01_loop_03_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,2.46326,5745.68,0.18127,0.131519,0,0.0609223,,,,,,,0
anim_explorer_driving01_loop_03_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,2.46326,5745.68,0.18127,0.131519,0,0.0609223,,,,,,,0
anim_explorer_driving01_loop_03_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,2.46326,5745.68,0.18127,0.131519,0,0.0609223,,,,,,,0
anim_explorer_driving01_loop_03_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,2.46326,5745.68,0.18127,0.131519,0,0.0609223,,,,,,,0
anim_explorer_driving01_start_01,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,,,SHORT,10
anim_explorer_driving01_start_01_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,,,SHORT,10
anim_explorer_driving01_start_01_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,,,SHORT,10
anim_explorer_driving01_start_01_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,2.34554,3.97213,SHORT,10
anim_explorer_driving01_start_01_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,,,SHORT,10
anim_explorer_driving01_start_01_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,,,SHORT,10
anim_explorer_driving01_start_01_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,,,SHORT,10
anim_explorer_driving01_start_02_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0,2.83345,6537.64,0.156362,0.0837718,0,0.0837718,,,,,,,0
anim_explorer_driving01_start_02_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0,2.83345,6537.64,0.156362,0.0837718,0,0.0837718,,,,,,,0
anim_explorer_driving01_start_02_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0,2.83345,6537.64,0.156362,0.0837718,0,0.0837718,,,,,,,0
anim_explorer_driving01_start_02_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0,2.83345,6537.64,0.156362,0.0837718,0,0.0837718,,,,,,,0
anim_explorer_driving01_start_02_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0,2.83345,6537.64,0.156362,0.0837718,0,0.0837718,,,,,,,0
anim_explorer_driving01_start_02_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0,2.83345,6537.64,0.156362,0.0837718,0,0.0837718,,,,,,,0
anim_explorer_driving01_turbo_01,v1.0-baseline,1.0,678e3a5a74fe,40,1.287,0,0,0,0,0,0,0.0512821,4,40043.2,0.368518,0.624431,1.554,0.516745,0.980814,,,,,RATE;FLICKER,12.051
anim_explorer_driving01_turbo_01_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,40,1.287,0,0,0,0,0,0,0.25641,4,53730.4,0.656181,0.624431,1.554,0.516745,0.962343,,,,,RATE;FLICKER,20.256
anim_explorer_driving01_turbo_01_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,40,1.287,0,0,0,0,0,0,0.205128,4,41156.1,0.795321,0.624431,1.554,0.516745,0.948806,,,,,RATE;FLICKER,18.205
anim_explorer_driving01_turbo_01_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,40,1.287,0,0,0,0,0,0,0.0769231,4,25123.3,0.506457,0.624431,1.554,0.516745,0.982679,,,,,RATE;FLICKER,13.077
anim_explorer_driving01_turbo_01_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,40,1.287,0,0,0,0,0,0,0.102564,4,26364.1,0.568828,0.624431,1.554,0.516745,0.978658,,,,,RATE;FLICKER,14.103
anim_explorer_driving01_turbo_01_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,40,1.287,0,0,0,0,0,0,0.102564,4,27189.8,0.530844,0.624431,1.554,0.516745,0.979919,,,,,RATE;FLICKER,14.103
anim_explorer_driving01_turbo_01_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,40,1.287,0,0,0,0,0,0,0.025641,4,22017.5,0.492476,0.624431,1.554,0.516745,0.984792,,,,,FLICKER,11.026
anim_explorer_drvback_end_01,v1.0-baseline,1.0,678e3a5a74fe,11,0.33,0,0,0,0,0,0,0,2.36029,58054.7,0.119691,0.0509815,0,0.0509815,,,,,,TINY;SHORT,20
anim_explorer_drvback_loop_01,v1.0-baseline,1.0,678e3a5a74fe,58,1.881,0,0,0,0,0,0,0,1.2012,6309.53,0.178306,0.0751697,0,0.0751697,,,,2.24455,3.45408,,0
anim_explorer_drvback_loop_02,v1.0-baseline,1.0,678e3a5a74fe,88,2.871,0,0,0,0,0,0,0,0.155374,498.545,0.0144634,0.0233164,0,0.0233164,,,,,,STATIC,50
anim_explorer_drvback_loop_03,v1.0-baseline,1.0,678e3a5a74fe,117,3.828,0,0,0,0,0,0,0,2.46326,5327.24,0.18127,0.131519,0,0.0609223,,,,,,,0
anim_explorer_drvback_start_01,v1.0-baseline,1.0,678e3a5a74fe,28,0.891,0,0,0,0,0,0,0,1.42763,8660.58,0.15223,0.0458853,0,0.0458853,,,,,,SHORT,10
anim_explorer_drvback_start_02,v1.0-baseline,1.0,678e3a5a74fe,34,1.089,0,0,0,0,0,0,0,2.83345,6537.64,0.156362,0.0837718,0,0.0837718,,,,,,,0
anim_explorer_getin_01,v1.0-baseline,1.0,678e3a5a74fe,39,1.254,0,0,0,0,0,0,0.105263,4,24554.4,0.670276,0.738859,0.797448,0.670462,0.957237,0.794826,,,,RATE,4.211
anim_explorer_huh_01,v1.0-baseline,1.0,678e3a5a74fe,15,0.462,0,0,0.2,0,0,0.2,0.642857,4,76028.5,0.76465,0.137326,0,0.0947196,0.837052,,,,,SHORT;SAT;RATE,55.714
anim_explorer_huh_01_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,15,0.462,0,0,0.2,0,0,0.2,0.714286,4,75323.1,0.766537,0.137326,0,0.0947196,0.731658,,,,,SHORT;SAT;RATE,58.571
anim_explorer_huh_01_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,15,0.462,0,0,0.2,0,0,0.2,0.714286,4,75323.1,0.766537,0.137326,0,0.0947196,0.731658,,,,,SHORT;SAT;RATE,58.571
anim_explorer_huh_01_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,15,0.462,0,0,0,0,0,0,0.142857,4,41698.7,0.59187,0.137326,0,0.0947196,0.924519,,,,,SHORT;RATE,15.714
anim_explorer_huh_01_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,15,0.462,0,0,0,0,0,0,0.357143,4,39725.4,0.498061,0.137326,0,0.0947196,0.90054,,,,,SHORT;RATE,24.286
anim_explorer_huh_01_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,15,0.462,0,0,0,0,0,0,0.357143,4,39725.3,0.498061,0.137326,0,0.0947196,0.90054,,,,,SHORT;RATE,24.286
anim_explorer_huh_01_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,15,0.462,0,0,0,0,0,0,0.357143,4,39725.3,0.498061,0.137326,0,0.0947196,0.90054,,,,,SHORT;RATE,24.286
anim_explorer_idle_01_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,56,1.815,0,0,0,0,0,0,0,1.7271,4580.52,0.18283,0.0690373,0,0.0584125,0.981609,,,,,,0
anim_explorer_idle_01_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,56,1.815,0,0,0,0,0,0,0,1.72711,4580.52,0.18283,0.0690373,0,0.0584125,0.981609,,,,,,0
anim_explorer_idle_01_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,56,1.815,0,0,0,0,0,0,0,1.28688,3674.73,0.143058,0.0690373,0,0.0584125,0.972761,,,,,,0
anim_explorer_idle_01_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,56,1.815,0,0,0,0,0,0,0,1.28688,3674.74,0.143058,0.0690373,0,0.0584125,0.972761,,,,,,0
anim_explorer_idle_01_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,56,1.815,0,0,0,0,0,0,0,1.28688,3674.75,0.143058,0.0690373,0,0.0584125,0.972761,,,,,,0
anim_explorer_idle_01_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,56,1.815,0,0,0,0,0,0,0,1.28688,3674.74,0.143058,0.0690373,0,0.0584125,0.972761,,,2.19205,3.05233,,0
anim_explorer_idle_02,v1.0-baseline,1.0,678e3a5a74fe,61,1.98,0,0,0,0,0,0,0,1.31294,4695.97,0.190225,0.758902,1.51515,0.530549,0.964627,,,,,FLICKER,10
anim_explorer_idle_02_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,61,1.98,0,0,0,0,0,0,0,1.66212,6337.4,0.253722,0.758902,1.51515,0.530549,0.98057,,,,,FLICKER,10
anim_explorer_idle_02_head_angle_-20,v1.0-baseline,1.0,678e3a5a74fe,61,1.98,0,0,0,0,0,0,0,1.66212,6337.4,0.253722,0.758902,1.51515,0.530549,0.98057,,,,,FLICKER,10
anim_explorer_idle_02_head_angle_10,v1.0-baseline,1.0,678e3a5a74fe,61,1.98,0,0,0,0,0,0,0,1.31294,4402.96,0.226122,0.758902,1.51515,0.530549,0.96548,,,,,FLICKER,10
anim_explorer_idle_02_head_angle_20,v1.0-baseline,1.0,678e3a5a74fe,61,1.98,0,0,0,0,0,0,0,1.31294,4402.96,0.226122,0.758902,1.51515,0.530549,0.96548,,,,,FLICKER,10
anim_explorer_idle_02_head_angle_30,v1.0-baseline,1.0,678e3a5a74fe,61,1.98,0,0,0,0,0,0,0,1.31294,4402.95,0.226122,0.758902,1.51515,0.530549,0.96548,,,,,FLICKER,10
anim_explorer_idle_02_head_angle_40,v1.0-baseline,1.0,678e3a5a74fe,61,1.98,0,0,0,0,0,0,0,1.31294,4469.55,0.208664,0.758902,1.51515,0.530549,0.952727,,,,,FLICKER,10
anim_explorer_idle_03_head_angle_-10,v1.0-baseline,1.0,678e3a5a74fe,101,3.3,0,0,0,0,0,0,0,0.951453,3134.44,0.113367,0,0,0,0.481315,,,,,,0
